"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-01","1987","01","01","","0.5","","-3.6","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","22","","15","","70","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-02","1987","01","02","","0.9","","-5.0","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","22","","13","","54","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-03","1987","01","03","","3.8","","-0.4","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","21","","11","","70","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-04","1987","01","04","","1.6","","-7.1","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-05","1987","01","05","","-4.1","","-13.7","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-06","1987","01","06","","-5.8","","-8.6","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-07","1987","01","07","","-5.0","","-10.1","","-7.6","","25.6","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-08","1987","01","08","","-3.2","","-10.4","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-09","1987","01","09","","0.0","","-6.8","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","20","","14","","56","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-10","1987","01","10","","5.1","","-0.2","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","19","","15","","67","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-11","1987","01","11","","6.4","","1.6","","4.0","","14.0","","0.0","","3.6","","0.0","","3.6","","16","","15","","44","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-12","1987","01","12","","5.4","","-2.6","","1.4","","16.6","","0.0","","0.2","","0.0","","0.2","","11","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-13","1987","01","13","","0.1","","-7.6","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-14","1987","01","14","","-7.5","","-17.7","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","10","","30","","31","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-15","1987","01","15","","-9.0","","-18.1","","-13.6","","31.6","","0.0","","0.0","","2.4","","1.6","","10","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-16","1987","01","16","","-4.5","","-9.5","","-7.0","","25.0","","0.0","","0.0","","1.0","","0.8","","12","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-17","1987","01","17","","-2.4","","-8.0","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","1987-01-18","1987","01","18","","-0.8","","-12.0","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
