"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-01","2008","01","01","†","-0.5","","-8.0","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-02","2008","01","02","†","1.0","","-2.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-03","2008","01","03","†","5.0","","-2.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-04","2008","01","04","†","5.0","","-0.5","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-05","2008","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-06","2008","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-07","2008","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-08","2008","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-09","2008","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-10","2008","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-11","2008","01","11","†","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-12","2008","01","12","†","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-13","2008","01","13","†","3.0","","-2.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-14","2008","01","14","†","4.5","","0.0","","2.3","","15.7","","0.0","","0.0","T","2.0","","2.0","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-15","2008","01","15","†","-4.0","","-10.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-16","2008","01","16","†","-4.5","","-10.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-17","2008","01","17","†","0.5","","-10.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-18","2008","01","18","†","-1.0","","-3.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-19","2008","01","19","†","-2.0","","-5.0","","-3.5","","21.5","","0.0","","0.0","","5.0","","5.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-20","2008","01","20","†","-4.5","","-8.5","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2008-01-21","2008","01","21","†","-10.0","","-17.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
