"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-01","2017","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-02","2017","01","02","","-14.5","","-24.2","","-19.4","","37.4","","0.0","","","M","","M","0.0","T","","","","","<31",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-03","2017","01","03","","-14.3","","-22.3","","-18.3","","36.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-04","2017","01","04","","-11.2","","-17.8","","-14.5","","32.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-05","2017","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-06","2017","01","06","","-6.2","","-13.0","","-9.6","","27.6","","0.0","","","M","","M","1.9","","","","3","","39",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-07","2017","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-08","2017","01","08","","-14.7","","-27.1","","-20.9","","38.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-09","2017","01","09","","","","","","","","","","","","","","","","","","","","","","",""
"-122.68","53.88","PRINCE GEORGE","1096439","2017-01-10","2017","01","10","","-19.3","","-31.0","","-25.2","","43.2","","0.0","","","M","","M","0.0","","","","","","<31",""
