"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-01","1996","01","01","","1.0","","-2.0","","-0.5","","18.5","","0.0","","0.0","C","0.0","C","0.0","C","28","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-02","1996","01","02","","1.5","","-1.0","","0.3","","17.7","","0.0","","2.0","A","3.0","A","5.0","A","30","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-03","1996","01","03","","0.0","","-6.0","","-3.0","","21.0","","0.0","","0.0","","2.0","","2.0","","27","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-04","1996","01","04","","-11.0","","-12.5","","-11.8","","29.8","","0.0","","0.0","","1.0","","1.0","","28","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-05","1996","01","05","","-5.5","","-19.0","","-12.3","","30.3","","0.0","","0.0","","6.0","","6.0","","28","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-06","1996","01","06","","0.0","","-13.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-07","1996","01","07","","2.0","","-3.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-08","1996","01","08","","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-09","1996","01","09","","4.5","","-1.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-10","1996","01","10","","7.0","","-2.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","29","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-11","1996","01","11","","10.0","","5.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-12","1996","01","12","","7.0","","0.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-13","1996","01","13","","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-14","1996","01","14","","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-15","1996","01","15","","8.0","","-2.0","","3.0","","15.0","","0.0","","1.0","","0.0","","1.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-16","1996","01","16","","-7.0","","-8.0","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-17","1996","01","17","","-13.0","","-16.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-18","1996","01","18","","-12.5","","-17.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-19","1996","01","19","","-12.0","","-16.0","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1996-01-20","1996","01","20","","-14.0","","-19.0","","-16.5","","34.5","","0.0","","0.0","","4.0","E","4.0","E","9","","","","",""
