"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-01","2010","01","01","","1.0","","-14.5","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-02","2010","01","02","","-1.4","","-10.2","","-5.8","","23.8","","0.0","","0.0","","3.2","","0.8","","30","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-03","2010","01","03","","-3.9","","-10.7","","-7.3","","25.3","","0.0","","0.0","","0.6","","0.6","","33","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-04","2010","01","04","","-9.0","","-14.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-05","2010","01","05","","-12.1","","-24.7","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-06","2010","01","06","","-9.4","","-23.4","","-16.4","","34.4","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-07","2010","01","07","","-4.4","","-14.5","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","30","","14","E","43","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-08","2010","01","08","","-0.7","","-5.4","","-3.1","","21.1","","0.0","","0.4","","0.0","T","0.4","","28","","16","E","37","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-09","2010","01","09","","3.5","","-1.1","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","28","","14","E","50","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-10","2010","01","10","","4.2","","1.7","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","27","","15","E","65","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-11","2010","01","11","","6.2","","4.0","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","25","","14","E","74","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-12","2010","01","12","","6.2","","2.6","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","11","","14","E","83","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-13","2010","01","13","","5.1","","1.3","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","7","","14","E","37","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-14","2010","01","14","","3.8","","-0.5","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","6","","15","E","63","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-15","2010","01","15","","5.2","","-3.0","","1.1","","16.9","","0.0","","0.6","","0.2","","0.8","","6","","15","E","50","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-16","2010","01","16","","1.9","","-5.5","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","4","","14","E","43","E"
"-122.05","52.18","WILLIAMS LAKE A","1098940","2010-01-17","2010","01","17","","5.9","","-1.6","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","14","E","56","E"
