"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-01","2021","01","01","†","4.5","","-2.5","","1.0","","17.0","","0.0","","0.8","","0.0","","0.8","","27","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-02","2021","01","02","†","7.0","","1.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-03","2021","01","03","†","5.0","","0.5","","2.8","","15.2","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-04","2021","01","04","†","2.5","","-1.5","","0.5","","17.5","","0.0","","2.4","","0.0","","2.4","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-05","2021","01","05","†","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-06","2021","01","06","†","6.0","","1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-07","2021","01","07","†","1.0","","-3.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-08","2021","01","08","†","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-09","2021","01","09","†","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2021-01-10","2021","01","10","†","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
