"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-01","1991","01","01","","-9.5","","-13.0","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-02","1991","01","02","","-13.0","","-15.0","","-14.0","","32.0","","0.0","","0.0","","1.0","","1.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-03","1991","01","03","","-14.0","","-18.0","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-04","1991","01","04","","-19.5","","-23.0","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-05","1991","01","05","","-21.0","","-25.0","","-23.0","","41.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-06","1991","01","06","","-20.0","","-27.5","","-23.8","","41.8","","0.0","","0.0","","4.0","","4.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-07","1991","01","07","","-17.0","","-22.0","","-19.5","","37.5","","0.0","","0.0","","8.0","","8.0","","","M","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-08","1991","01","08","","-17.0","","-21.0","","-19.0","","37.0","","0.0","","0.0","","3.0","","3.0","","35","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-09","1991","01","09","","-12.5","","-20.0","","-16.3","","34.3","","0.0","","0.0","","8.0","","8.0","","","M","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-10","1991","01","10","","-5.0","","-13.5","","-9.3","","27.3","","0.0","","0.0","","2.0","","2.0","","44","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-11","1991","01","11","","2.5","","-10.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","43","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-12","1991","01","12","","6.0","","-2.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-13","1991","01","13","","7.0","","0.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-14","1991","01","14","","2.5","","-1.5","","0.5","","17.5","","0.0","","0.0","T","0.0","T","0.0","T","29","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-15","1991","01","15","","0.0","","-1.5","","-0.8","","18.8","","0.0","","0.0","","1.0","","1.0","","29","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-16","1991","01","16","","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","T","0.0","T","0.0","T","29","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-17","1991","01","17","","2.0","","0.0","","1.0","","17.0","","0.0","","0.7","E","0.5","E","1.2","E","27","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-18","1991","01","18","","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-19","1991","01","19","","-4.0","","-8.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-20","1991","01","20","","-8.0","","-13.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-21","1991","01","21","","-6.5","","-12.0","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-22","1991","01","22","","-7.5","","-13.0","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-23","1991","01","23","","-3.0","","-12.5","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-24","1991","01","24","","-2.0","","-11.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-25","1991","01","25","","-5.0","","-11.5","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-26","1991","01","26","","-7.0","","-12.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-27","1991","01","27","","-8.0","","-13.0","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-28","1991","01","28","","-6.0","","-12.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-29","1991","01","29","","-9.0","","-16.0","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-30","1991","01","30","","-4.0","","-13.0","","-8.5","","26.5","","0.0","","0.0","","1.0","","1.0","","25","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-01-31","1991","01","31","","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-02-01","1991","02","01","","7.5","","-2.0","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-02-02","1991","02","02","","10.0","","4.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","1991-02-03","1991","02","03","","6.0","","3.0","","4.5","","13.5","","0.0","","0.0","T","0.0","","0.0","T","15","","","","",""
