"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-01","2001","01","01","","1.0","","-6.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-02","2001","01","02","","2.0","","-1.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-03","2001","01","03","","3.5","","-2.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-04","2001","01","04","","2.5","","-4.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-05","2001","01","05","","8.5","","-2.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-06","2001","01","06","","1.0","","","Y","","","","","","","0.0","","0.0","","0.0","","17","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-07","2001","01","07","","0.0","","-9.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-08","2001","01","08","","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-09","2001","01","09","","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-10","2001","01","10","","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-11","2001","01","11","","0.5","","-4.0","","-1.8","","19.8","","0.0","","0.0","","1.0","","1.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2001-01-12","2001","01","12","","1.0","","-3.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
