"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-01","2011","01","01","†","-8.5","","-16.0","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","5","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-02","2011","01","02","†","-6.5","","-10.0","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-03","2011","01","03","†","-4.0","","-9.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","4","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-04","2011","01","04","†","-4.0","","-6.5","","-5.3","","23.3","","0.0","","0.0","","7.4","","7.4","","4","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-05","2011","01","05","†","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","2.2","","2.2","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-06","2011","01","06","†","1.0","","-3.0","","-1.0","","19.0","","0.0","","0.0","","2.4","","2.4","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-07","2011","01","07","†","5.0","","-2.5","","1.3","","16.7","","0.0","","0.0","","2.4","","2.4","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-08","2011","01","08","†","-1.5","","-7.0","","-4.3","","22.3","","0.0","","0.0","","1.0","","1.0","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-09","2011","01","09","†","-8.0","","-12.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-10","2011","01","10","†","-10.0","","-12.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-11","2011","01","11","†","-5.0","","-12.0","","-8.5","","26.5","","0.0","","0.0","","2.2","","2.2","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-12","2011","01","12","†","-2.5","","-8.0","","-5.3","","23.3","","0.0","","0.0","","7.0","","7.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-13","2011","01","13","†","-2.5","","-5.5","","-4.0","","22.0","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-14","2011","01","14","†","-1.0","","-10.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-15","2011","01","15","†","4.0","","-9.5","","-2.8","","20.8","","0.0","","3.8","","0.0","","3.8","","17","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-16","2011","01","16","†","6.5","","1.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-17","2011","01","17","†","7.0","","1.0","","4.0","","14.0","","0.0","","1.6","","0.8","","2.4","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-18","2011","01","18","†","-4.0","","-5.5","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-19","2011","01","19","†","1.5","","-10.0","","-4.3","","22.3","","0.0","","0.0","","1.0","","1.0","","10","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-20","2011","01","20","†","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","2.8","","2.8","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-21","2011","01","21","†","3.0","","-5.0","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-22","2011","01","22","†","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-23","2011","01","23","†","2.5","","-5.5","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-24","2011","01","24","†","1.5","","-3.5","","-1.0","","19.0","","0.0","","1.4","","0.0","","1.4","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-25","2011","01","25","†","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-26","2011","01","26","†","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-27","2011","01","27","†","5.0","","0.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-28","2011","01","28","†","0.0","","-2.0","","-1.0","","19.0","","0.0","","0.0","","14.0","","14.0","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-29","2011","01","29","†","-3.0","","-4.5","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-30","2011","01","30","†","-8.0","","-11.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-01-31","2011","01","31","†","-11.0","","-18.5","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-01","2011","02","01","†","-8.5","","-17.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-02","2011","02","02","†","-4.5","","-11.5","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-03","2011","02","03","†","-1.5","","-6.0","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-04","2011","02","04","†","5.5","","-4.0","","0.8","","17.2","","0.0","","0.6","","0.0","","0.6","","19","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-05","2011","02","05","†","3.5","","-2.5","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-06","2011","02","06","†","-2.0","","-4.5","","-3.3","","21.3","","0.0","","0.0","","11.2","","11.2","","18","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-07","2011","02","07","†","2.0","","-4.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","28","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-08","2011","02","08","†","-5.0","","-8.5","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-09","2011","02","09","†","-6.5","","-15.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-10","2011","02","10","†","-2.0","","-9.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-11","2011","02","11","†","1.5","","-6.0","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-12","2011","02","12","†","8.0","","-2.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-13","2011","02","13","†","7.0","","2.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-14","2011","02","14","†","6.0","","1.0","","3.5","","14.5","","0.0","","1.2","","0.0","","1.2","","14","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-15","2011","02","15","†","5.5","","-2.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-16","2011","02","16","†","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-17","2011","02","17","†","2.0","","-2.0","","0.0","","18.0","","0.0","","0.0","","1.0","","1.0","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-18","2011","02","18","†","-8.5","","-11.5","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-19","2011","02","19","†","-8.5","","-16.5","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-120.17","50.63","KAMLOOPS PRATT ROAD","116C8P0","2011-02-20","2011","02","20","†","-5.5","","-16.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
